latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
27.85981,95.18361,327.99,0.32,0.55,2026-09-06,0620,SNPP,SNPP,n,2.0NRT,289.13,1.57,D
27.88107,96.92548,340,0.51,0.49,2026-09-06,0620,SNPP,SNPP,n,2.0NRT,292.87,5.9,D
27.87505,96.91943,330.24,0.51,0.49,2026-09-06,0620,SNPP,SNPP,n,2.0NRT,293.34,5.64,D
27.87594,96.92361,352.66,0.51,0.49,2026-09-06,0620,SNPP,SNPP,n,2.0NRT,292.76,13.81,D
11.73491,76.77407,338.02,0.48,0.48,2026-09-06,0756,SNPP,SNPP,n,2.0NRT,295.97,6.41,D
8.64496,78.06096,334.28,0.44,0.46,2026-09-06,0756,SNPP,SNPP,n,2.0NRT,298.39,3.84,D
8.64313,78.06151,334.8,0.44,0.46,2026-09-06,0756,SNPP,SNPP,n,2.0NRT,298.2,3.63,D
8.69569,77.7998,344.6,0.46,0.47,2026-09-06,0756,SNPP,SNPP,n,2.0NRT,299.54,12.9,D
8.75129,77.44485,343.06,0.48,0.48,2026-09-06,0756,SNPP,SNPP,n,2.0NRT,299.3,6.9,D
9.23311,78.75137,337.36,0.39,0.44,2026-09-06,0756,SNPP,SNPP,n,2.0NRT,297.91,2.59,D
9.69221,77.82102,340.85,0.44,0.46,2026-09-06,0756,SNPP,SNPP,n,2.0NRT,294.22,4.64,D
9.78295,77.51691,340.9,0.46,0.47,2026-09-06,0756,SNPP,SNPP,n,2.0NRT,289.11,10.03,D
11.19149,79.82079,338.01,0.48,0.4,2026-09-06,0756,SNPP,SNPP,n,2.0NRT,293.68,6.32,D
15.17639,76.65804,330.31,0.43,0.46,2026-09-06,0758,SNPP,SNPP,l,2.0NRT,301.52,4.81,D
15.08584,77.31924,341.72,0.39,0.44,2026-09-06,0758,SNPP,SNPP,n,2.0NRT,300.95,7.01,D
14.64825,75.44234,340.81,0.52,0.5,2026-09-06,0758,SNPP,SNPP,n,2.0NRT,296.4,4.6,D
14.90104,77.50089,342.54,0.38,0.43,2026-09-06,0758,SNPP,SNPP,n,2.0NRT,298.4,7,D
14.76573,77.04627,346.38,0.41,0.45,2026-09-06,0758,SNPP,SNPP,n,2.0NRT,304.13,5.72,D
17.31903,82.25283,335.47,0.38,0.36,2026-09-06,0758,SNPP,SNPP,n,2.0NRT,297.73,3.74,D
17.6088,83.20451,330.67,0.4,0.37,2026-09-06,0758,SNPP,SNPP,n,2.0NRT,297.88,4.73,D
17.24984,78.81324,332.6,0.46,0.39,2026-09-06,0758,SNPP,SNPP,n,2.0NRT,299,4.69,D
18.31238,82.37919,333.51,0.39,0.36,2026-09-06,0758,SNPP,SNPP,n,2.0NRT,298.13,2.64,D
15.18268,76.66901,335.64,0.43,0.46,2026-09-06,0758,SNPP,SNPP,n,2.0NRT,301.2,4.48,D
19.33445,83.43093,334.55,0.41,0.37,2026-09-06,0758,SNPP,SNPP,n,2.0NRT,302.13,3.33,D
20.96956,86.01638,333.55,0.56,0.43,2026-09-06,0758,SNPP,SNPP,n,2.0NRT,296.57,7.92,D
20.53382,85.9104,336.89,0.54,0.42,2026-09-06,0758,SNPP,SNPP,n,2.0NRT,292.52,7,D
21.10245,72.63563,335.21,0.6,0.53,2026-09-06,0801,SNPP,SNPP,n,2.0NRT,291.91,7.51,D
23.63325,70.43996,335.41,0.36,0.58,2026-09-06,0801,SNPP,SNPP,n,2.0NRT,295.9,4.13,D
25.70847,73.58088,331.75,0.43,0.46,2026-09-06,0801,SNPP,SNPP,n,2.0NRT,298.37,2.5,D
22.78975,86.19833,330.22,0.4,0.44,2026-09-06,0801,SNPP,SNPP,n,2.0NRT,295.19,4.84,D
22.35737,82.30364,340.16,0.4,0.37,2026-09-06,0801,SNPP,SNPP,n,2.0NRT,298.83,7.02,D
22.36074,82.30308,335.18,0.4,0.37,2026-09-06,0801,SNPP,SNPP,n,2.0NRT,297.5,4.18,D
21.10482,72.64702,334.96,0.6,0.53,2026-09-06,0801,SNPP,SNPP,n,2.0NRT,294.61,6.89,D
24.1597,82.56544,335.99,0.42,0.38,2026-09-06,0801,SNPP,SNPP,n,2.0NRT,294.03,3.44,D
26.63973,72.26364,339.78,0.49,0.49,2026-09-06,0803,SNPP,SNPP,n,2.0NRT,302.25,3.86,D
27.37713,95.33389,307.77,0.49,0.65,2026-09-06,1845,SNPP,SNPP,n,2.0NRT,285.43,0.49,N
27.37661,95.33383,307.74,0.49,0.65,2026-09-06,1845,SNPP,SNPP,n,2.0NRT,285.68,1.04,N
27.45938,95.47556,301.79,0.54,0.68,2026-09-06,2025,SNPP,SNPP,n,2.0NRT,284.79,0.45,N
27.60275,95.40074,302.75,0.53,0.67,2026-09-06,2025,SNPP,SNPP,n,2.0NRT,285.56,0.71,N
28.34537,77.22824,313.79,0.55,0.43,2026-09-06,2025,SNPP,SNPP,n,2.0NRT,291.85,1.68,N
29.47667,76.85507,333.33,0.4,0.44,2026-09-06,2025,SNPP,SNPP,n,2.0NRT,292.41,2.08,N
29.47619,76.85919,304.71,0.4,0.44,2026-09-06,2025,SNPP,SNPP,n,2.0NRT,292.68,2.08,N
27.31435,95.26549,304.05,0.53,0.67,2026-09-06,2025,SNPP,SNPP,n,2.0NRT,285.67,0.36,N
27.3204,95.2675,308.85,0.53,0.67,2026-09-06,2025,SNPP,SNPP,n,2.0NRT,285.52,0.96,N
21.92246,83.34988,303.61,0.43,0.38,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,283.9,0.49,N
21.82608,83.90034,307.09,0.45,0.39,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,291.03,2.21,N
23.16709,82.34083,325.76,0.39,0.37,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,291.77,1.89,N
24.76391,74.60693,301.93,0.47,0.48,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,279.07,2.03,N
24.16126,82.56416,317.13,0.39,0.36,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,281.97,1.43,N
24.18234,82.64417,304.68,0.4,0.37,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,282.47,0.65,N
24.18309,82.66032,304.11,0.4,0.37,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,281.06,0.99,N
24.19806,82.71532,306.47,0.4,0.37,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,276.18,1.09,N
24.2027,82.70829,300.61,0.4,0.37,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,277.12,0.53,N
24.20604,82.70895,300.98,0.4,0.37,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,277.44,0.69,N
23.16645,82.34466,316.47,0.39,0.37,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,290.81,1.89,N
21.91899,83.3492,299.83,0.43,0.38,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,280.98,0.4,N
21.87917,83.55689,309.65,0.44,0.38,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,290.99,1.35,N
21.87546,83.49538,314.31,0.44,0.38,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,291.01,2.58,N
21.80195,83.89095,326.15,0.45,0.39,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,291.26,4.49,N
22.00439,82.6674,310,0.41,0.37,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,291.64,1.15,N
22.00373,82.67131,311.44,0.41,0.37,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,291.91,1.15,N
21.76783,84.01991,302.77,0.46,0.39,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,287.51,2.97,N
21.76425,84.01917,303.28,0.46,0.39,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,286.8,2.08,N
21.75631,84.02211,304.46,0.46,0.39,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,286.86,2.37,N
21.76197,83.8469,321.7,0.45,0.39,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,291.55,4.3,N
21.76119,83.85125,314.94,0.45,0.39,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,291.53,2.26,N
21.7592,83.84185,309.9,0.45,0.39,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,291.44,2.29,N
21.75487,83.84546,328.9,0.45,0.39,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,292.15,2.29,N
21.75565,83.84112,317.79,0.45,0.39,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,291.67,2.29,N
21.76005,83.84395,310.4,0.45,0.39,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,291.49,3.17,N
21.7565,83.84322,333.59,0.45,0.39,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,292.75,3.17,N
21.75296,83.84248,320.33,0.45,0.39,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,291.63,4.14,N
21.74941,83.84174,341.16,0.45,0.39,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,292.89,4.14,N
21.74865,83.84608,306.91,0.45,0.39,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,291.24,4.14,N
21.74586,83.841,334.78,0.45,0.39,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,291.92,4.04,N
21.74232,83.84026,330.78,0.45,0.39,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,292.01,4.04,N
21.74155,83.8446,306.63,0.45,0.39,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,291.42,4.04,N
21.738,83.84386,309.58,0.45,0.39,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,291.41,2.02,N
21.68095,84.04077,311.45,0.46,0.39,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,291.4,2.33,N
21.67737,84.04004,316.31,0.46,0.39,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,291.03,2.33,N
21.8011,82.04027,310,0.4,0.37,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,290.19,1.38,N
21.73018,82.2159,305.94,0.4,0.37,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,291.7,1.13,N
20.97011,86.01249,323.26,0.4,0.44,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,289.57,6.38,N
20.96609,86.0116,326.24,0.4,0.44,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,290.33,3.82,N
20.96279,86.00687,338.88,0.4,0.44,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,290.58,3.82,N
20.96206,86.01067,312.43,0.4,0.44,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,290.34,3.82,N
21.62137,81.79305,306.67,0.39,0.36,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,290.33,1.71,N
21.57637,82.02264,310.42,0.4,0.37,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,292.7,1.55,N
21.5443,81.94603,306.44,0.4,0.37,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,291.31,1.19,N
21.56058,81.75462,306.02,0.39,0.36,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,290.77,0.75,N
21.79301,80.01822,311.19,0.39,0.36,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,291.05,0.72,N
21.7897,80.01763,308.71,0.39,0.36,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,291.13,0.72,N
21.48625,81.76778,309.66,0.39,0.36,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,291.67,0.75,N
20.8889,84.98129,313.53,0.52,0.42,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,290.98,1.53,N
20.88511,84.98045,308.02,0.52,0.42,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,290.78,1.53,N
20.86714,84.99224,309.09,0.53,0.42,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,291.07,2.81,N
20.86426,84.9864,318.65,0.53,0.42,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,290.68,2.23,N
20.86333,84.99149,316.18,0.53,0.42,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,291.13,2.32,N
20.79493,85.25308,339.28,0.54,0.42,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,290.53,9.48,N
20.78524,85.26192,307.14,0.55,0.42,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,290.34,4.31,N
20.75904,85.29414,310.14,0.55,0.43,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,290.58,5.01,N
21.37788,81.68205,309.01,0.39,0.36,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,289.29,1.17,N
21.37517,81.67767,302.43,0.39,0.36,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,282.02,1.33,N
21.37455,81.68143,303.57,0.39,0.36,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,284.51,1.17,N
21.3706,81.68456,303.3,0.39,0.36,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,283.42,1.17,N
21.34445,81.66502,305.24,0.39,0.36,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,285.8,1.06,N
20.53322,85.9088,306.94,0.4,0.44,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,288.89,1.8,N
21.19259,81.39162,313.12,0.39,0.36,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,291.99,2.44,N
21.18927,81.39099,307.96,0.39,0.36,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,292.28,1.83,N
21.18595,81.39038,314.9,0.39,0.36,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,293.21,1.83,N
21.18384,81.38232,309.1,0.39,0.36,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,292.4,3.03,N
21.18324,81.38604,315.5,0.39,0.36,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,293.38,2.37,N
21.17992,81.38543,316.12,0.39,0.36,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,292.52,2.37,N
21.18955,81.19997,308.88,0.39,0.36,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,291.97,2.87,N
21.33711,78.96799,321.89,0.4,0.37,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,291.03,2.74,N
21.33653,78.97186,307.2,0.4,0.37,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,290.3,0.7,N
21.23326,79.63209,308.52,0.39,0.36,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,292.29,0.91,N
21.24928,79.20884,312.66,0.4,0.37,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,290.74,1.27,N
21.24365,79.22351,310.91,0.4,0.37,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,290.63,1.42,N
20.69544,78.63868,309.14,0.41,0.37,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,292.2,0.96,N
19.9623,79.33501,317.82,0.39,0.36,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,292.43,1.46,N
19.92946,79.12298,305.97,0.39,0.36,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,293.11,1.38,N
19.9218,79.11452,308.01,0.39,0.36,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,293.39,1.9,N
19.10314,82.16439,326.72,0.42,0.37,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,290.28,1.34,N
19.10248,82.16832,312.58,0.42,0.37,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,291.66,1.76,N
19.09906,82.16767,326.96,0.42,0.37,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,290.99,3.86,N
19.09155,82.1703,309.99,0.42,0.37,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,290.52,1.04,N
19.93615,73.71325,306.27,0.47,0.47,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,288.62,0.58,N
18.71906,79.53666,312.58,0.39,0.36,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,294.49,1.7,N
18.72028,79.507,323.64,0.39,0.36,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,293.83,2.51,N
18.71518,79.53973,307.53,0.39,0.36,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,293.84,1.5,N
17.61002,83.20612,320.93,0.47,0.4,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,288.29,2.1,N
17.60715,83.201,309.76,0.47,0.4,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,288.37,2.44,N
17.60352,83.2003,306.86,0.47,0.4,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,288.38,1.62,N
17.95887,80.79402,304.76,0.39,0.36,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,284.02,0.76,N
17.95826,80.7977,304.07,0.39,0.36,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,284.37,0.6,N
23.16438,82.33635,322.71,0.39,0.37,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,291.19,2.38,N
17.95553,80.79343,308.84,0.39,0.36,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,285.86,1.46,N
23.16375,82.34019,321.44,0.39,0.37,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,291.06,2.14,N
22.33014,82.60641,320.21,0.4,0.37,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,291.23,2.5,N
22.361,82.30081,313.17,0.4,0.37,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,291.69,2.32,N
22.31718,82.55957,308.04,0.4,0.37,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,288.06,2.02,N
22.357,82.30401,333.42,0.4,0.37,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,293.5,2.32,N
22.35765,82.30017,311.88,0.4,0.37,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,290.85,2.32,N
21.85982,83.96837,305.16,0.46,0.39,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,289.61,2.05,N
21.98676,83.2336,307.64,0.43,0.38,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,289.2,1.27,N
21.9833,83.23293,312.42,0.43,0.38,2026-09-06,2027,SNPP,SNPP,n,2.0NRT,290.12,2.01,N
14.5861,78.58088,298.19,0.39,0.36,2026-09-06,2029,SNPP,SNPP,n,2.0NRT,276.76,0.52,N
18.69176,73.03945,305.78,0.49,0.49,2026-09-06,2029,SNPP,SNPP,n,2.0NRT,290.01,1.97,N
18.49386,74.20312,309.64,0.42,0.45,2026-09-06,2029,SNPP,SNPP,n,2.0NRT,289.93,1.01,N
17.5851,80.31999,305.01,0.39,0.36,2026-09-06,2029,SNPP,SNPP,n,2.0NRT,289.16,0.85,N
17.46283,80.65475,307.66,0.39,0.36,2026-09-06,2029,SNPP,SNPP,n,2.0NRT,279.96,0.92,N
16.54707,79.75684,305.42,0.38,0.36,2026-09-06,2029,SNPP,SNPP,n,2.0NRT,290.32,1.27,N
15.65793,73.98854,301.83,0.39,0.44,2026-09-06,2029,SNPP,SNPP,n,2.0NRT,287.12,0.42,N
15.33737,76.24843,303.54,0.45,0.39,2026-09-06,2029,SNPP,SNPP,n,2.0NRT,283.42,1.18,N
15.33194,76.28572,306.13,0.44,0.39,2026-09-06,2029,SNPP,SNPP,n,2.0NRT,283.68,1.32,N
15.2266,76.76109,299.69,0.43,0.38,2026-09-06,2029,SNPP,SNPP,n,2.0NRT,272.66,0.37,N
15.22602,76.76505,295.28,0.43,0.38,2026-09-06,2029,SNPP,SNPP,n,2.0NRT,270.75,0.37,N
15.17665,77.10001,297.03,0.41,0.37,2026-09-06,2029,SNPP,SNPP,n,2.0NRT,275.56,0.27,N
15.02173,78.0144,314.99,0.39,0.36,2026-09-06,2029,SNPP,SNPP,n,2.0NRT,289.03,2.19,N
15.1873,76.65886,303.92,0.43,0.38,2026-09-06,2029,SNPP,SNPP,n,2.0NRT,278.34,0.98,N
15.18494,76.67477,303.39,0.43,0.38,2026-09-06,2029,SNPP,SNPP,n,2.0NRT,278.76,1.32,N
15.18263,76.66628,328.99,0.43,0.38,2026-09-06,2029,SNPP,SNPP,n,2.0NRT,278.67,4.01,N
15.18145,76.67422,307.58,0.43,0.38,2026-09-06,2029,SNPP,SNPP,n,2.0NRT,279.24,1.32,N
15.17796,76.6737,304.5,0.43,0.38,2026-09-06,2029,SNPP,SNPP,n,2.0NRT,279.15,1.44,N
15.17737,76.67767,318.25,0.43,0.38,2026-09-06,2029,SNPP,SNPP,n,2.0NRT,279,1.44,N
15.17741,76.65328,303.36,0.43,0.38,2026-09-06,2029,SNPP,SNPP,n,2.0NRT,278.85,0.66,N
15.17682,76.65726,311.46,0.43,0.38,2026-09-06,2029,SNPP,SNPP,n,2.0NRT,279.46,1.6,N
15.17153,76.69308,299.81,0.43,0.38,2026-09-06,2029,SNPP,SNPP,n,2.0NRT,277.78,0.75,N
15.17334,76.65672,303.9,0.43,0.38,2026-09-06,2029,SNPP,SNPP,n,2.0NRT,277.9,0.93,N
15.17275,76.66071,316.58,0.43,0.38,2026-09-06,2029,SNPP,SNPP,n,2.0NRT,278.07,0.93,N
15.17216,76.66468,303.26,0.43,0.38,2026-09-06,2029,SNPP,SNPP,n,2.0NRT,276.99,1.17,N
15.16716,76.37951,309.9,0.44,0.38,2026-09-06,2029,SNPP,SNPP,n,2.0NRT,286.63,2.15,N
15.06937,76.86656,295.47,0.42,0.38,2026-09-06,2029,SNPP,SNPP,n,2.0NRT,270.81,0.28,N
14.60554,78.52198,308.55,0.39,0.36,2026-09-06,2029,SNPP,SNPP,n,2.0NRT,283.51,1.9,N
14.36213,78.77739,316.75,0.38,0.36,2026-09-06,2029,SNPP,SNPP,n,2.0NRT,289.62,2.88,N
14.36157,78.78092,312.71,0.38,0.36,2026-09-06,2029,SNPP,SNPP,n,2.0NRT,290.24,2.88,N
13.39207,80.103,304.24,0.4,0.37,2026-09-06,2029,SNPP,SNPP,n,2.0NRT,285.54,0.59,N
13.39294,80.0768,307.2,0.4,0.37,2026-09-06,2029,SNPP,SNPP,n,2.0NRT,281.93,0.57,N
11.72184,76.97085,307.81,0.4,0.37,2026-09-06,2032,SNPP,SNPP,n,2.0NRT,275.69,1.32,N
10.44463,77.50969,308.74,0.39,0.36,2026-09-06,2032,SNPP,SNPP,n,2.0NRT,290.41,0.44,N
10.90913,77.41766,305.74,0.39,0.36,2026-09-06,2032,SNPP,SNPP,n,2.0NRT,292.29,0.84,N
10.61761,77.42153,304.96,0.39,0.36,2026-09-06,2032,SNPP,SNPP,n,2.0NRT,292.05,0.67,N
10.1291,79.13102,332.12,0.37,0.58,2026-09-07,0737,SNPP,SNPP,n,2.0NRT,295.76,5.25,D
10.76486,79.56414,335.07,0.34,0.56,2026-09-07,0737,SNPP,SNPP,n,2.0NRT,295.31,4.29,D
10.65692,77.37951,330.62,0.47,0.64,2026-09-07,0737,SNPP,SNPP,n,2.0NRT,298.11,4.96,D
12.62981,79.35361,333.59,0.32,0.55,2026-09-07,0737,SNPP,SNPP,n,2.0NRT,297.1,2.88,D
13.29172,78.11819,330.13,0.38,0.59,2026-09-07,0737,SNPP,SNPP,l,2.0NRT,304.36,2.95,D
13.39129,78.55532,336.72,0.35,0.57,2026-09-07,0737,SNPP,SNPP,n,2.0NRT,298.92,2.84,D
13.39136,78.55396,346.49,0.35,0.57,2026-09-07,0737,SNPP,SNPP,n,2.0NRT,299.5,1.87,D
13.33688,77.90711,341.01,0.39,0.59,2026-09-07,0737,SNPP,SNPP,n,2.0NRT,304.06,4.79,D
13.8661,79.33069,333.82,0.61,0.54,2026-09-07,0737,SNPP,SNPP,n,2.0NRT,294.2,4.15,D
14.0443,80.13178,345.5,0.54,0.51,2026-09-07,0737,SNPP,SNPP,n,2.0NRT,300.87,6.22,D
14.29615,77.58157,330.2,0.39,0.59,2026-09-07,0737,SNPP,SNPP,n,2.0NRT,296.64,4.19,D
14.77676,79.65521,331.62,0.56,0.52,2026-09-07,0737,SNPP,SNPP,n,2.0NRT,292.91,4.63,D
14.47812,77.5274,333.85,0.39,0.6,2026-09-07,0737,SNPP,SNPP,n,2.0NRT,296.59,5.12,D
14.95639,79.64087,339.26,0.56,0.51,2026-09-07,0737,SNPP,SNPP,n,2.0NRT,293.27,7.63,D
14.95541,79.63568,342.98,0.56,0.51,2026-09-07,0737,SNPP,SNPP,n,2.0NRT,294.56,7.63,D
14.89407,79.23284,335.91,0.6,0.53,2026-09-07,0737,SNPP,SNPP,n,2.0NRT,293.91,8.26,D
15.69215,80.01839,334.19,0.51,0.5,2026-09-07,0737,SNPP,SNPP,n,2.0NRT,300.16,4.75,D
15.78737,78.27644,330.57,0.33,0.55,2026-09-07,0737,SNPP,SNPP,n,2.0NRT,295.03,1.5,D
16.1232,79.9809,335.62,0.51,0.49,2026-09-07,0737,SNPP,SNPP,n,2.0NRT,297.28,3.29,D
9.17599,77.52721,333.26,0.49,0.65,2026-09-07,0737,SNPP,SNPP,n,2.0NRT,288.8,2.66,D
9.55967,78.24466,336.71,0.43,0.62,2026-09-07,0737,SNPP,SNPP,n,2.0NRT,293.64,2.76,D
20.9703,85.17357,342.39,0.39,0.36,2026-09-07,0739,SNPP,SNPP,n,2.0NRT,298.79,5.21,D
20.97693,85.17239,330.76,0.39,0.36,2026-09-07,0739,SNPP,SNPP,n,2.0NRT,297.63,3.85,D
21.76809,84.01927,330.61,0.4,0.37,2026-09-07,0739,SNPP,SNPP,l,2.0NRT,299.44,7.95,D
21.74611,83.84345,340.17,0.41,0.37,2026-09-07,0739,SNPP,SNPP,l,2.0NRT,300.69,12.68,D
21.74949,83.84281,341.41,0.41,0.37,2026-09-07,0739,SNPP,SNPP,l,2.0NRT,300.15,11.39,D
21.7569,83.84543,336.81,0.41,0.37,2026-09-07,0739,SNPP,SNPP,l,2.0NRT,299.79,7.87,D
21.76431,83.84805,333.67,0.41,0.37,2026-09-07,0739,SNPP,SNPP,l,2.0NRT,296.86,5.12,D
21.80306,83.89296,335.17,0.4,0.37,2026-09-07,0739,SNPP,SNPP,l,2.0NRT,299.72,5.38,D
22.20925,84.86183,337.56,0.39,0.36,2026-09-07,0739,SNPP,SNPP,n,2.0NRT,297.82,3.47,D
22.57151,85.89799,330.51,0.39,0.36,2026-09-07,0739,SNPP,SNPP,n,2.0NRT,299.25,4.01,D
22.57482,85.89742,331.58,0.39,0.36,2026-09-07,0739,SNPP,SNPP,n,2.0NRT,297.26,3.54,D
22.57426,85.89369,339.35,0.39,0.36,2026-09-07,0739,SNPP,SNPP,n,2.0NRT,297.88,3.54,D
22.3571,82.30258,336.1,0.45,0.39,2026-09-07,0739,SNPP,SNPP,l,2.0NRT,298.18,10.02,D
23.67601,86.39903,332.82,0.39,0.37,2026-09-07,0739,SNPP,SNPP,n,2.0NRT,298.25,4.45,D
23.67936,86.39845,332.32,0.39,0.37,2026-09-07,0739,SNPP,SNPP,n,2.0NRT,297.7,4.45,D
23.6855,86.39344,345.21,0.39,0.37,2026-09-07,0739,SNPP,SNPP,n,2.0NRT,298.93,8.43,D
23.71457,86.45176,333.91,0.4,0.37,2026-09-07,0739,SNPP,SNPP,n,2.0NRT,296.78,5.65,D
23.73637,86.43615,338.87,0.4,0.37,2026-09-07,0739,SNPP,SNPP,n,2.0NRT,299.15,3.06,D
23.73581,86.43229,331.95,0.4,0.37,2026-09-07,0739,SNPP,SNPP,n,2.0NRT,297.04,3.06,D
23.73973,86.43557,332.5,0.4,0.37,2026-09-07,0739,SNPP,SNPP,n,2.0NRT,297.34,3.06,D
23.75722,86.40472,333.45,0.39,0.37,2026-09-07,0739,SNPP,SNPP,n,2.0NRT,296.78,2.85,D
23.76057,86.40414,334.9,0.39,0.37,2026-09-07,0739,SNPP,SNPP,n,2.0NRT,296.73,2.85,D
23.79465,86.35478,332.56,0.39,0.36,2026-09-07,0739,SNPP,SNPP,n,2.0NRT,292.41,1.86,D
23.80133,86.32993,335.05,0.39,0.36,2026-09-07,0739,SNPP,SNPP,n,2.0NRT,297.07,4.15,D
